$WAX9,35:24.8,1,2117.805481,-0.121094,0.969727,-0.145508,-12.11,7.84,7.91,-140.100006,39.299999,-132,4.154,33.7,101186
$WAX9,35:25.0,2,2117.905487,-0.123047,0.981445,-0.137695,-14.21,6.02,8.96,-140.100006,38.799999,-128.5,,,
$WAX9,35:25.0,3,2118.005493,-0.113281,0.976563,-0.143555,2.52,-0.91,3.29,-139,38.600002,-128.800003,,,
$WAX9,35:25.1,4,2118.105499,-0.131836,0.978516,-0.140625,-1.47,9.8,-1.82,-139.600006,38.900002,-131.100006,,,
$WAX9,35:25.3,5,2118.205505,-0.143555,0.990234,-0.140625,-3.43,4.34,-4.06,-139.5,38.900002,-129.800003,,,
$WAX9,35:25.3,6,2118.305481,-0.134766,0.985352,-0.133789,-1.26,0.28,-3.43,-140.100006,38.600002,-130.5,,,
$WAX9,35:25.4,7,2118.405487,-0.143555,0.976563,-0.136719,2.24,1.19,-1.33,-139.800003,38.900002,-129.600006,,,
$WAX9,35:25.5,8,2118.505493,-0.138672,0.982422,-0.129883,1.89,-0.07,0,-140.400009,38.100002,-130.699997,4.142,33.8,101182
$WAX9,35:25.6,9,2118.605499,-0.125977,0.988281,-0.124023,-0.21,1.4,-1.33,-140.199997,38.600002,-131.199997,,,
$WAX9,35:25.7,10,2118.705505,-0.12793,0.981445,-0.136719,0.14,-1.12,-1.05,-140,38.299999,-130.400009,,,
$WAX9,35:25.9,11,2118.805481,-0.129883,0.993164,-0.155273,6.93,-5.25,0.14,-140.199997,38.600002,-131.199997,,,
$WAX9,35:25.9,12,2118.905487,-0.12207,0.981445,-0.137695,2.31,-1.96,-0.42,-140.600006,39,-130.600006,,,
$WAX9,35:26.0,13,2119.005493,-0.128906,0.980469,-0.141602,-0.7,0.56,-0.49,-140.600006,39.200001,-129.100006,,,
$WAX9,35:26.1,14,2119.105499,-0.121094,0.977539,-0.144531,-2.66,0.91,-0.91,-140.699997,39.400002,-129,,,
$WAX9,35:26.2,15,2119.205505,-0.123047,0.990234,-0.137695,0.07,-0.21,-1.47,-140.699997,38.900002,-129.100006,,,
$WAX9,35:26.3,16,2119.305481,-0.137695,0.990234,-0.137695,-0.21,-0.91,-0.42,-140.100006,38.100002,-130.199997,,,
$WAX9,35:26.4,17,2119.405487,-0.138672,0.982422,-0.128906,-0.35,-2.1,0.14,-140.199997,38.700001,-130.600006,,,
$WAX9,35:26.5,18,2119.505493,-0.125977,0.986328,-0.132813,-0.14,-1.12,-0.91,-141,38.600002,-130.699997,,,
$WAX9,35:26.6,19,2119.605499,-0.129883,0.984375,-0.129883,-1.47,-0.42,-0.49,-140.300003,39.100002,-129.900009,,,
$WAX9,35:26.7,20,2119.705505,-0.110352,0.984375,-0.135742,-0.91,0.7,-1.75,-140.699997,39.5,-127.700005,4.13,33.8,101181
$WAX9,35:26.8,21,2119.805481,-0.12207,0.991211,-0.133789,0.98,-0.77,-0.49,-140.600006,38.700001,-130.100006,,,
$WAX9,35:26.9,22,2119.905487,-0.130859,0.981445,-0.137695,0.28,-1.89,-0.56,-140.300003,38.600002,-128.199997,,,
$WAX9,35:27.0,23,2120.005493,-0.130859,0.982422,-0.130859,0.42,0.63,-0.21,-140.800003,38.700001,-129.600006,,,
$WAX9,35:27.1,24,2120.105499,-0.124023,0.979492,-0.137695,1.89,-0.77,-1.12,-140.800003,38.299999,-131.699997,,,
$WAX9,35:27.2,25,2120.205505,-0.125,0.982422,-0.140625,-1.82,17.360001,-1.33,-140.5,38.5,-127.700005,,,
$WAX9,35:27.3,26,2120.305481,-0.123047,0.985352,-0.136719,-0.35,-2.03,-0.84,-140.400009,39.299999,-130,,,
$WAX9,35:27.4,27,2120.405487,-0.118164,0.984375,-0.143555,-0.63,0.77,-0.91,-141.199997,39.400002,-127.599998,,,
$WAX9,35:27.5,28,2120.505493,-0.125,0.987305,-0.142578,-0.35,0,-0.21,-141,39.400002,-131.600006,,,
$WAX9,35:27.6,29,2120.605499,-0.130859,0.981445,-0.134766,-1.54,1.68,-1.19,-140.600006,39,-129.400009,,,
$WAX9,35:27.7,30,2120.705505,-0.124023,0.990234,-0.126953,-1.12,1.12,-1.12,-140.5,39,-129.300003,,,
$WAX9,35:27.8,31,2120.805481,-0.118164,0.981445,-0.135742,-1.33,1.19,-1.19,-140.800003,39,-132.100006,,,
$WAX9,35:27.9,32,2120.905487,-0.119141,0.983398,-0.137695,-2.17,-0.42,-1.19,-141,39,-128.699997,4.119,33.8,101180
$WAX9,35:28.1,33,2121.005493,-0.129883,0.985352,-0.133789,-1.89,-0.7,-1.4,-140.199997,39.299999,-132,,,
$WAX9,35:28.2,34,2121.105499,-0.126953,0.984375,-0.129883,-0.7,1.26,-1.96,-140.900009,39.200001,-130.400009,,,
$WAX9,35:28.4,35,2121.205505,-0.130859,0.986328,-0.125977,-0.42,1.19,-0.98,-140.5,38.299999,-130.699997,,,
$WAX9,35:28.4,36,2121.305481,-0.129883,0.986328,-0.121094,-0.42,-0.07,-1.33,-140.900009,38.400002,-129.100006,,,
$WAX9,35:28.5,37,2121.405487,-0.125977,0.982422,-0.126953,-0.42,0,-0.98,-141.199997,38.600002,-128.600006,,,
$WAX9,35:28.6,38,2121.505493,-0.129883,0.984375,-0.125977,-0.07,-0.77,-0.98,-140.699997,38.600002,-130.900009,,,
$WAX9,35:28.7,39,2121.605499,-0.126953,0.980469,-0.124023,0.14,-0.28,-1.05,-140.199997,39,-130.5,,,
$WAX9,35:28.8,40,2121.705505,-0.131836,0.981445,-0.125,0,-2.66,-0.63,-140.400009,38.900002,-131.199997,,,
$WAX9,35:28.9,41,2121.805481,-0.134766,0.985352,-0.121094,0,0.49,-1.4,-139.900009,38.799999,-132.199997,,,
$WAX9,35:28.9,42,2121.905487,-0.125977,0.984375,-0.125977,-0.35,0.7,-0.98,-140.300003,39,-128.300003,,,
$WAX9,35:29.1,43,2122.005493,-0.132813,0.983398,-0.125977,-0.84,-0.84,-0.77,-140.100006,38.900002,-131.600006,,,
$WAX9,35:29.2,44,2122.105499,-0.12793,0.980469,-0.125,-0.56,-1.75,-0.77,-140.300003,38.700001,-133.5,4.119,33.8,101185
$WAX9,35:29.2,45,2122.205505,-0.128906,0.983398,-0.12207,-1.12,-1.75,-0.56,-140.5,38.5,-132.100006,,,
$WAX9,35:29.3,46,2122.305481,-0.128906,0.981445,-0.125977,-0.28,-0.49,-0.35,-140.900009,38.400002,-132.300003,,,
$WAX9,35:29.4,47,2122.405487,-0.125,0.984375,-0.119141,0.21,-0.63,0.35,-141.199997,38.799999,-132,,,
$WAX9,35:29.5,48,2122.505493,-0.12793,0.982422,-0.120117,0.63,-3.08,2.66,-140.300003,39,-131.300003,,,
$WAX9,35:29.6,49,2122.605499,-0.130859,0.985352,-0.124023,-0.77,-0.14,-1.61,-140.800003,38.600002,-130.400009,,,
$WAX9,35:29.7,50,2122.705505,-0.123047,0.988281,-0.125977,-1.54,1.54,-1.47,-140.400009,38.799999,-131.699997,,,
$WAX9,35:29.9,51,2122.805481,-0.110352,0.982422,-0.128906,-0.63,-2.66,-0.91,-140.699997,38.900002,-131.400009,,,
$WAX9,35:30.0,52,2122.905487,-0.126953,0.990234,-0.118164,-0.63,-0.91,-0.28,-140.800003,38.700001,-131.699997,,,
$WAX9,35:30.1,53,2123.005493,-0.119141,0.984375,-0.123047,-0.77,0.84,-1.61,-141.600006,39.100002,-128.300003,,,
$WAX9,35:30.2,54,2123.105499,-0.120117,0.985352,-0.124023,-0.56,-1.89,-1.05,-141,38.400002,-128.699997,,,
$WAX9,35:30.3,55,2123.205505,-0.125,0.985352,-0.125977,-1.12,-0.7,-0.7,-141.199997,38.600002,-129,,,
$WAX9,35:30.3,56,2123.305481,-0.123047,0.981445,-0.126953,-0.56,-0.35,-0.98,-140.900009,38.400002,-126.700005,4.119,33.9,101189
$WAX9,35:30.5,57,2123.405487,-0.123047,0.979492,-0.123047,-0.91,-1.19,-1.26,-140.300003,38.900002,-129.800003,,,
$WAX9,35:30.5,58,2123.505493,-0.124023,0.985352,-0.126953,-0.42,-1.05,-1.4,-140.699997,38.799999,-131.800003,,,
$WAX9,35:30.6,59,2123.605499,-0.12207,0.982422,-0.12793,-0.7,-0.21,-1.19,-140.900009,38.5,-131.100006,,,
$WAX9,35:30.7,60,2123.705505,-0.120117,0.981445,-0.12207,-0.7,0.35,-1.33,-140.800003,38.400002,-131.300003,,,
$WAX9,35:30.8,61,2123.805481,-0.120117,0.982422,-0.125,-0.91,-0.07,-1.19,-140.300003,38.400002,-128.900009,,,
$WAX9,35:30.9,62,2123.905487,-0.125977,0.984375,-0.121094,-1.12,-1.54,-0.98,-140.699997,38.900002,-130.600006,,,
$WAX9,35:31.0,63,2124.005493,-0.124023,0.983398,-0.12793,-0.63,-0.63,-0.63,-140.600006,38.299999,-130.600006,,,
$WAX9,35:31.1,64,2124.105499,-0.130859,0.987305,-0.120117,-1.19,-0.91,-0.84,-140.800003,37.799999,-130.900009,,,
$WAX9,35:31.2,65,2124.205505,-0.12793,0.982422,-0.118164,-0.84,0.63,-1.05,-140.900009,38.400002,-132.400009,,,
$WAX9,35:31.4,66,2124.305481,-0.124023,0.985352,-0.115234,-0.77,-0.14,-0.63,-140.800003,38.400002,-131.300003,,,
$WAX9,35:31.4,67,2124.405487,-0.130859,0.987305,-0.118164,-1.33,-1.05,-0.56,-140.900009,38.700001,-132,,,
$WAX9,35:31.5,68,2124.505493,-0.126953,0.982422,-0.121094,-1.26,-0.49,-0.28,-140,38.200001,-131.300003,4.107,33.9,101183
$WAX9,35:31.6,69,2124.605499,-0.12793,0.985352,-0.118164,-0.28,0.28,-0.77,-140.600006,38.100002,-128.800003,,,
$WAX9,35:31.7,70,2124.705505,-0.125,0.984375,-0.115234,-0.35,-1.54,-0.42,-140.5,38.900002,-130.199997,,,
$WAX9,35:31.8,71,2124.805481,-0.12793,0.986328,-0.117188,-0.91,-1.89,-0.77,-140.800003,38.400002,-131.100006,,,
$WAX9,35:31.9,72,2124.905487,-0.121094,0.985352,-0.120117,0,0.35,-0.98,-140.300003,38.400002,-130.400009,,,
$WAX9,35:32.0,73,2125.005493,-0.123047,0.990234,-0.124023,-0.91,-1.82,-1.12,-140.5,38.5,-129.300003,,,
$WAX9,35:32.1,74,2125.105499,-0.124023,0.989258,-0.125,-0.77,-0.42,-0.7,-140.900009,38.5,-131,,,
$WAX9,35:32.2,75,2125.205505,-0.129883,0.982422,-0.116211,-0.77,-1.26,-0.56,-140.800003,38.600002,-130.199997,,,
$WAX9,35:32.4,76,2125.305481,-0.129883,0.983398,-0.116211,-0.14,0.07,-0.77,-140.5,38.900002,-131.5,,,
$WAX9,35:32.4,77,2125.405487,-0.121094,0.990234,-0.12207,-0.14,1.4,-1.19,-141.100006,38.600002,-130,,,
$WAX9,35:32.5,78,2125.505493,-0.12207,0.992188,-0.120117,0.77,-0.28,-0.56,-140.300003,39,-130.300003,,,
$WAX9,35:32.6,79,2125.605499,-0.12207,0.982422,-0.12207,3.15,1.54,-0.35,-140.5,38.900002,-130.900009,,,
$WAX9,35:32.8,80,2125.705505,-0.118164,0.988281,-0.128906,-0.21,-1.05,-0.42,-140.699997,38.700001,-131.400009,4.107,33.9,101185
$WAX9,35:32.9,81,2125.805481,-0.12207,0.982422,-0.12793,-1.75,0.42,-0.14,-140.400009,39.200001,-130.900009,,,
$WAX9,35:33.0,82,2125.905487,-0.125977,0.989258,-0.12793,-2.66,-1.61,-1.82,-141.300003,38.700001,-130.600006,,,
$WAX9,35:33.0,83,2126.005493,-0.123047,0.980469,-0.124023,1.75,-3.15,-1.05,-140.199997,39.200001,-128.800003,,,
$WAX9,35:33.1,84,2126.105499,-0.124023,0.987305,-0.130859,-1.75,1.4,-0.84,-140,39.5,-129.800003,,,
$WAX9,35:33.2,85,2126.205505,-0.117188,0.985352,-0.137695,-2.45,2.59,-2.24,-140.699997,39.200001,-129,,,
$WAX9,35:33.3,86,2126.305481,-0.12207,0.990234,-0.12793,-0.49,0.42,-1.54,-140.900009,39.100002,-130.5,,,
$WAX9,35:33.4,87,2126.405487,-0.124023,0.983398,-0.128906,-0.98,0.91,-0.77,-141,39,-129.100006,,,
$WAX9,35:33.5,88,2126.505493,-0.125,0.983398,-0.126953,-1.4,0.49,-0.98,-140.699997,39.200001,-129.600006,,,
$WAX9,35:33.6,89,2126.605499,-0.120117,0.983398,-0.12793,-1.4,0.28,-1.61,-141,39,-131.699997,,,
$WAX9,35:33.7,90,2126.705505,-0.133789,0.981445,-0.121094,-0.91,0.21,-2.1,-140.300003,38.700001,-130.600006,,,
$WAX9,35:33.8,91,2126.805481,-0.124023,0.984375,-0.117188,-1.47,2.1,-2.31,-140.199997,38.900002,-130.600006,,,
$WAX9,35:33.9,92,2126.905487,-0.125977,0.986328,-0.117188,-1.26,0.21,-1.4,-141.199997,39,-130.199997,4.107,33.9,101184
$WAX9,35:34.0,93,2127.005493,-0.119141,0.985352,-0.125,-0.63,-0.98,-1.19,-140.5,39,-128.5,,,
$WAX9,35:34.1,94,2127.105499,-0.123047,0.981445,-0.12207,-0.42,-0.35,-0.98,-140.600006,39,-131,,,
$WAX9,35:34.2,95,2127.205505,-0.125977,0.983398,-0.123047,-0.49,-0.7,-0.28,-140.300003,38.700001,-128,,,
$WAX9,35:34.3,96,2127.305481,-0.12793,0.983398,-0.125,-0.7,-0.91,-1.12,-140.300003,38.700001,-129.699997,,,
$WAX9,35:34.4,97,2127.405487,-0.133789,0.981445,-0.12207,-0.42,-1.05,-0.84,-140.600006,38.799999,-128.900009,,,
$WAX9,35:34.5,98,2127.505493,-0.131836,0.986328,-0.12207,-0.84,-0.21,-0.35,-140.699997,38.700001,-131.300003,,,
$WAX9,35:34.7,99,2127.605499,-0.128906,0.984375,-0.117188,0.35,-0.77,-0.07,-141,39,-129.5,,,
$WAX9,35:34.8,100,2127.705505,-0.144531,0.982422,-0.126953,-0.42,0.7,-0.56,-140.900009,38.799999,-128.600006,,,
$WAX9,35:34.8,101,2127.805481,-0.113281,0.983398,-0.124023,-1.19,0.28,-1.26,-141.300003,38.600002,-132.199997,,,
$WAX9,35:34.9,102,2127.905487,-0.12207,0.982422,-0.119141,-0.56,-5.25,0.42,-140.5,38.600002,-127.400002,,,
$WAX9,35:35.0,103,2128.005493,-0.126953,0.982422,-0.118164,-0.98,-2.03,-0.14,-140.800003,39.299999,-130.400009,,,
$WAX9,35:35.1,104,2128.105499,-0.121094,0.982422,-0.125977,-0.42,-0.07,-0.63,-140.400009,39,-129.900009,4.107,34,101184
$WAX9,35:35.2,105,2128.205505,-0.124023,0.987305,-0.120117,-0.98,-0.56,0,-140.400009,39.299999,-128.5,,,
$WAX9,35:35.3,106,2128.305481,-0.125,0.984375,-0.117188,-0.7,1.33,-0.49,-140.600006,38.700001,-127.800003,,,
$WAX9,35:35.4,107,2128.405487,-0.119141,0.985352,-0.125,-0.49,0.21,-1.33,-140.600006,38.799999,-128,,,
$WAX9,35:35.5,108,2128.505493,-0.12793,0.983398,-0.128906,-1.05,0.49,-0.84,-140.699997,39.100002,-130.199997,,,
$WAX9,35:35.6,109,2128.605499,-0.117188,0.988281,-0.12207,-0.21,-3.08,-0.07,-141.199997,39,-130,,,
$WAX9,35:35.7,110,2128.705505,-0.12793,0.992188,-0.115234,-0.49,-2.94,0.28,-141.300003,39.100002,-131.800003,,,
$WAX9,35:35.8,111,2128.805481,-0.124023,0.983398,-0.115234,0.14,1.26,-1.05,-140.800003,38.900002,-131.100006,,,
$WAX9,35:35.9,112,2128.905487,-0.128906,0.984375,-0.119141,-0.35,1.75,-0.77,-140.900009,39.299999,-131,,,
$WAX9,35:36.0,113,2129.005493,-0.117188,0.988281,-0.134766,-0.35,-0.07,-0.14,-141.199997,39.400002,-130.300003,,,
$WAX9,35:36.1,114,2129.105499,-0.129883,0.984375,-0.123047,0.14,-2.45,-0.91,-141.199997,38.600002,-130,,,
$WAX9,35:36.2,115,2129.205505,-0.117188,0.985352,-0.124023,-0.98,-0.35,0,-141.199997,38.799999,-131.199997,,,
$WAX9,35:36.3,116,2129.305481,-0.125977,0.988281,-0.12207,-0.42,0.14,-0.28,-141.300003,38.900002,-130.100006,4.107,34,101184
$WAX9,35:36.4,117,2129.405487,-0.128906,0.986328,-0.129883,-0.35,-0.7,-0.77,-141.600006,38.5,-131.800003,,,
$WAX9,35:36.5,118,2129.505493,-0.125,0.986328,-0.118164,-0.21,0.07,-0.14,-140.900009,38.5,-131.199997,,,
$WAX9,35:36.6,119,2129.605499,-0.121094,0.985352,-0.119141,0.14,3.22,-0.7,-141,38.200001,-132,,,
$WAX9,35:36.7,120,2129.705505,-0.102539,0.985352,-0.12793,-0.91,-0.28,-1.47,-141.5,39.100002,-130.100006,,,
$WAX9,35:36.8,121,2129.805481,-0.115234,0.982422,-0.130859,-1.33,-2.45,0,-141.100006,39,-130.199997,,,
$WAX9,35:36.9,122,2129.905487,-0.116211,0.982422,-0.132813,-1.33,-1.33,-0.56,-141.600006,38.900002,-131.900009,,,
$WAX9,35:37.0,123,2130.005493,-0.111328,0.990234,-0.120117,-0.28,-2.31,-0.28,-141.699997,38.799999,-131.100006,,,
$WAX9,35:37.1,124,2130.105499,-0.113281,0.986328,-0.132813,-0.98,-2.17,0.42,-141.600006,38.299999,-128.199997,,,
$WAX9,35:37.2,125,2130.205505,-0.123047,0.987305,-0.12207,-0.7,-2.24,0.14,-141.699997,39.100002,-130.300003,,,
$WAX9,35:37.3,126,2130.305481,-0.12207,0.987305,-0.128906,-0.42,2.38,-0.98,-141.5,38.900002,-129.900009,,,
$WAX9,35:37.4,127,2130.405487,-0.120117,0.993164,-0.145508,4.9,-1.26,-0.7,-141.199997,39.299999,-131.900009,,,
$WAX9,35:37.5,128,2130.505493,-0.100586,0.984375,-0.126953,0.7,-2.17,-0.35,-141.699997,38.700001,-127.599998,4.095,34,101179
$WAX9,35:37.6,129,2130.605499,-0.106445,0.981445,-0.133789,-5.25,2.73,-1.75,-141.5,39.400002,-129.600006,,,
$WAX9,35:37.7,130,2130.705505,-0.113281,0.987305,-0.132813,-2.87,1.68,-0.77,-141.600006,39.5,-131.699997,,,
$WAX9,35:37.8,131,2130.805481,-0.112305,0.982422,-0.12793,-0.7,-1.26,0,-141.300003,39.299999,-130.800003,,,
$WAX9,35:37.9,132,2130.905487,-0.120117,0.982422,-0.12207,-0.14,-2.66,-0.91,-141.199997,38.799999,-130.199997,,,
$WAX9,35:38.0,133,2131.005493,-0.119141,0.988281,-0.12207,0.84,-1.89,-1.26,-141.400009,39.200001,-130.400009,,,
$WAX9,35:38.1,134,2131.105499,-0.113281,0.989258,-0.12207,-0.35,-0.63,-0.77,-141.300003,39.299999,-129.699997,,,
$WAX9,35:38.2,135,2131.205505,-0.117188,0.988281,-0.124023,-1.12,-0.7,-1.54,-141.199997,38.900002,-130.900009,,,
$WAX9,35:38.3,136,2131.305481,-0.116211,0.989258,-0.125977,-0.91,0.21,-0.98,-141.400009,39.200001,-128.5,,,
$WAX9,35:38.4,137,2131.405487,-0.116211,0.984375,-0.125,-2.45,0.21,-1.12,-141.400009,39,-128.5,,,
$WAX9,35:38.5,138,2131.505493,-0.113281,0.988281,-0.125,-2.03,0.84,-0.7,-141.400009,39.299999,-129.199997,,,
$WAX9,35:38.6,139,2131.605499,-0.118164,0.983398,-0.125977,0.56,-1.12,-1.19,-141.199997,39.299999,-131,,,
$WAX9,35:38.7,140,2131.705505,-0.109375,0.982422,-0.131836,0.7,-1.33,-0.14,-140.600006,38.700001,-131.199997,4.107,34,101187
$WAX9,35:38.9,141,2131.805481,-0.114258,0.985352,-0.125977,0.56,-0.63,-0.98,-141.199997,39.100002,-131.400009,,,
$WAX9,35:38.9,142,2131.905487,-0.109375,0.988281,-0.125,-0.63,1.47,-1.19,-141.199997,39.600002,-127.400002,,,
$WAX9,35:39.0,143,2132.005493,-0.114258,0.988281,-0.128906,-2.31,-0.21,-0.91,-141.600006,38.900002,-126.5,,,
$WAX9,35:39.1,144,2132.105499,-0.118164,0.984375,-0.128906,-2.73,0.07,-0.63,-141.699997,39,-132,,,
$WAX9,35:39.3,145,2132.205505,-0.115234,0.987305,-0.123047,-0.35,0.49,-0.91,-141.800003,39.200001,-129.199997,,,
$WAX9,35:39.3,146,2132.305481,-0.117188,0.982422,-0.123047,-0.07,-1.05,-0.84,-142,38.900002,-129.400009,,,
$WAX9,35:39.4,147,2132.405487,-0.112305,0.985352,-0.124023,1.54,-1.54,-0.21,-141.699997,38.5,-131.300003,,,
$WAX9,35:39.5,148,2132.505493,-0.111328,0.988281,-0.126953,-1.12,-1.12,-0.84,-141.199997,38.799999,-131.900009,,,
$WAX9,35:39.6,149,2132.605499,-0.114258,0.989258,-0.125977,-1.12,-2.8,-0.56,-141.199997,39.299999,-130.5,,,
$WAX9,35:39.7,150,2132.705505,-0.114258,0.987305,-0.125,-1.05,-2.03,-0.7,-141,39.100002,-129.600006,,,
$WAX9,35:39.8,151,2132.805481,-0.105469,0.982422,-0.125977,-0.84,-0.91,-1.33,-141.300003,39,-129.400009,,,
$WAX9,35:39.9,152,2132.905487,-0.114258,0.984375,-0.123047,-0.56,-0.98,-0.49,-140.800003,38.900002,-130.699997,4.095,34,101185
$WAX9,35:40.0,153,2133.005493,-0.109375,0.988281,-0.123047,-0.42,-0.56,-0.91,-141.600006,38.900002,-128.900009,,,
$WAX9,35:40.1,154,2133.105499,-0.112305,0.984375,-0.125,-1.12,0.07,-1.26,-141.699997,38.5,-130.600006,,,
$WAX9,35:40.2,155,2133.205505,-0.114258,0.984375,-0.124023,-0.77,0.49,-1.33,-141.600006,38.5,-131.400009,,,
$WAX9,35:40.3,156,2133.305481,-0.116211,0.988281,-0.121094,-0.56,-0.84,-1.19,-141.300003,38.799999,-132.400009,,,
$WAX9,35:40.4,157,2133.405487,-0.113281,0.985352,-0.12207,-0.56,-1.61,-1.61,-141.199997,38.799999,-128.199997,,,
$WAX9,35:40.5,158,2133.505493,-0.116211,0.996094,-0.121094,-1.26,-0.98,-1.33,-141.199997,38.600002,-131.699997,,,
